timestamp,speed,vehicle_count,distance,traffic_density
2024-11-02 02:00:08,2.0,15,100,0.39
2024-11-02 02:00:09,-5.0,15,75,0.2
2024-11-02 02:00:10,-1.0,18,122,0.38
2024-11-02 02:00:11,0.0,9,113,0.5
2024-11-02 02:00:12,4.0,17,87,0.82
2024-11-02 02:00:13,-1.0,18,81,0.39
2024-11-02 02:00:14,-3.0,16,126,0.46
2024-11-02 02:00:15,-2.0,19,64,0.53
2024-11-02 02:00:16,-2.0,13,127,0.9
2024-11-02 02:00:17,-1.0,15,111,0.6
2024-11-02 02:00:18,2.0,8,103,0.75
2024-11-02 02:00:19,5.0,22,99,0.7
2024-11-02 02:00:20,-2.0,9,80,0.26
2024-11-02 02:00:21,-3.0,20,46,0.85
2024-11-02 02:00:22,-2.0,21,50,0.74
2024-11-02 02:00:23,1.0,8,65,0.46
2024-11-02 02:00:24,-5.0,11,92,0.89
2024-11-02 02:00:25,0.0,8,78,0.44
2024-11-02 02:00:26,-5.0,11,106,0.64
2024-11-02 02:00:27,3.0,25,67,0.99
2024-11-02 02:00:28,4.0,10,115,0.82
2024-11-02 02:00:29,4.0,15,53,0.79
2024-11-02 02:00:30,5.0,14,93,0.4
2024-11-02 02:00:31,-4.0,25,74,0.21
2024-11-02 02:00:32,2.0,7,56,0.25
2024-11-02 02:00:33,-3.0,9,65,0.65
2024-11-02 02:00:34,2.0,10,113,0.41
2024-11-02 02:00:35,5.0,13,72,0.99
2024-11-02 02:00:36,3.0,20,94,0.86
2024-11-02 02:00:37,3.0,24,71,0.24
2024-11-02 02:00:38,-1.0,9,52,0.86
2024-11-02 02:00:39,0.0,7,93,0.5
2024-11-02 02:00:40,1.0,11,59,0.25
2024-11-02 02:00:41,3.0,9,56,0.4
2024-11-02 02:00:42,-4.0,19,42,0.8
2024-11-02 02:00:43,-1.0,21,58,0.53
2024-11-02 02:00:44,-5.0,16,108,0.73
2024-11-02 02:00:45,-4.0,13,121,0.62
2024-11-02 02:00:46,-1.0,23,125,0.79
2024-11-02 02:00:47,1.0,16,98,0.72
2024-11-02 02:00:48,0.0,11,59,0.38
2024-11-02 02:00:49,3.0,12,109,0.69
2024-11-02 02:00:50,-1.0,19,117,0.23
2024-11-02 02:00:51,4.0,6,122,0.22
2024-11-02 02:00:52,-1.0,18,125,0.57
2024-11-02 02:00:53,-4.0,8,130,0.53
2024-11-02 02:00:54,-4.0,16,67,0.23
2024-11-02 02:00:55,4.0,16,80,0.55
2024-11-02 02:00:56,-1.0,25,82,0.99
2024-11-02 02:00:57,-2.0,5,101,0.88
2024-11-02 02:00:58,-2.0,15,122,0.98
2024-11-02 02:00:59,0.0,24,99,0.6
2024-11-02 02:01:00,2.0,24,115,0.73
2024-11-02 02:01:01,-3.0,8,102,0.21
2024-11-02 02:01:02,2.0,25,54,0.87
2024-11-02 02:01:03,5.0,18,51,0.37
2024-11-02 02:01:04,-1.0,19,57,0.47
2024-11-02 02:01:05,-1.0,24,55,0.23
2024-11-02 02:01:06,-1.0,13,103,0.66
2024-11-02 02:01:07,1.0,18,123,0.57
2024-11-02 02:01:08,-1.0,19,94,0.48
2024-11-02 02:01:09,5.0,19,53,0.67
2024-11-02 02:01:10,1.0,22,109,0.8
2024-11-02 02:01:11,1.0,20,127,0.83
2024-11-02 02:01:12,-5.0,23,86,0.73
2024-11-02 02:01:13,-1.0,9,46,0.87
2024-11-02 02:01:14,-3.0,18,79,0.82
2024-11-02 02:01:15,0.0,19,95,0.23
2024-11-02 02:01:16,-4.0,6,98,1.0
2024-11-02 02:01:17,-5.0,12,43,0.6
2024-11-02 02:01:18,2.0,22,51,0.53
2024-11-02 02:01:19,4.0,12,58,0.66
2024-11-02 02:01:20,-3.0,10,68,0.68
2024-11-02 02:01:21,1.0,17,65,0.97
2024-11-02 02:01:22,5.0,9,71,0.61
2024-11-02 02:01:23,3.0,19,40,0.2
2024-11-02 02:01:24,2.0,15,110,0.6
2024-11-02 02:01:25,2.0,21,113,0.3
2024-11-02 02:01:26,2.0,18,93,0.49
2024-11-02 02:01:27,0.0,25,91,0.96
2024-11-02 02:01:28,-4.0,7,107,0.27
2024-11-02 02:01:29,2.0,21,56,0.88
2024-11-02 02:01:30,-2.0,18,98,0.67
2024-11-02 02:01:31,0.0,7,99,0.26
2024-11-02 02:01:32,2.0,15,100,0.57
2024-11-02 02:01:33,1.0,19,46,0.51
2024-11-02 02:01:34,-2.0,21,65,0.58
2024-11-02 02:01:35,5.0,15,66,0.58
2024-11-02 02:01:36,-4.0,19,93,0.73
2024-11-02 02:01:37,2.0,25,121,0.84
2024-11-02 02:01:38,3.0,24,40,0.45
2024-11-02 02:01:39,2.0,23,119,0.69
2024-11-02 02:01:40,0.0,13,44,0.5
2024-11-02 02:01:41,-2.0,16,54,0.97
2024-11-02 02:01:42,4.0,10,94,0.92
2024-11-02 02:01:43,-4.0,19,117,0.49
2024-11-02 02:01:44,4.0,11,126,0.88
2024-11-02 02:01:45,4.0,11,66,0.63
2024-11-02 02:01:46,4.0,11,114,0.6
2024-11-02 02:01:47,-5.0,11,69,0.43
2024-11-02 02:01:48,5.0,16,113,0.86
2024-11-02 02:01:49,-5.0,23,45,0.89
2024-11-02 02:01:50,-4.0,15,107,0.84
2024-11-02 02:01:51,-1.0,6,97,0.37
2024-11-02 02:01:52,4.0,22,85,0.88
2024-11-02 02:01:53,2.0,7,40,0.44
2024-11-02 02:01:54,5.0,20,83,0.78
2024-11-02 02:01:55,5.0,23,105,0.79
2024-11-02 02:01:56,-4.0,8,91,0.57
2024-11-02 02:01:57,3.0,17,83,0.83
2024-11-02 02:01:58,0.0,23,78,0.66
2024-11-02 02:01:59,5.0,16,80,0.9
2024-11-02 02:02:00,-4.0,12,89,0.33
2024-11-02 02:02:01,-3.0,20,96,0.61
2024-11-02 02:02:02,0.0,8,45,0.87
2024-11-02 02:02:03,2.0,13,78,0.28
2024-11-02 02:02:04,4.0,15,42,0.62
2024-11-02 02:02:05,2.0,17,111,0.53
2024-11-02 02:02:06,3.0,12,113,1.0
2024-11-02 02:02:07,5.0,25,52,0.48
2024-11-02 02:02:08,1.0,22,62,0.51
2024-11-02 02:02:09,1.0,5,84,0.91
2024-11-02 02:02:10,5.0,11,81,0.6
2024-11-02 02:02:11,-1.0,6,95,0.73
2024-11-02 02:02:12,2.0,10,120,0.32
2024-11-02 02:02:13,1.0,15,57,0.34
2024-11-02 02:02:14,-4.0,19,114,0.5
2024-11-02 02:02:15,0.0,24,105,0.47
2024-11-02 02:02:16,2.0,9,67,0.43
2024-11-02 02:02:17,4.0,25,89,0.57
2024-11-02 02:02:18,-4.0,24,47,0.62
2024-11-02 02:02:19,4.0,15,73,0.51
2024-11-02 02:02:20,4.0,6,49,0.37
2024-11-02 02:02:21,-4.0,7,64,0.57
2024-11-02 02:02:22,4.0,23,95,0.53
2024-11-02 02:02:23,5.0,10,130,0.88
2024-11-02 02:02:24,4.0,21,99,0.52
2024-11-02 02:02:25,-5.0,7,43,0.59
2024-11-02 02:02:26,5.0,9,71,0.52
2024-11-02 02:02:27,-3.0,16,64,0.41
2024-11-02 02:02:28,3.0,19,69,0.58
2024-11-02 02:02:29,4.0,14,79,0.96
2024-11-02 02:02:30,-2.0,20,42,0.22
2024-11-02 02:02:31,-4.0,18,50,0.71
2024-11-02 02:02:32,5.0,11,76,0.62
2024-11-02 02:02:33,-1.0,8,97,0.81
2024-11-02 02:02:34,0.0,15,105,0.44
2024-11-02 02:02:35,0.0,23,53,0.9
2024-11-02 02:02:36,4.0,21,63,0.74
2024-11-02 02:02:37,5.0,17,123,0.97
2024-11-02 02:02:38,0.0,22,100,0.21
2024-11-02 02:02:39,-1.0,24,43,0.49
2024-11-02 02:02:40,-5.0,10,63,0.93
2024-11-02 02:02:41,2.0,15,104,0.92
2024-11-02 02:02:42,3.0,19,85,0.74
2024-11-02 02:02:43,-4.0,17,82,0.99
2024-11-02 02:02:44,-4.0,15,42,0.68
2024-11-02 02:02:45,-5.0,22,94,0.86
2024-11-02 02:02:46,4.0,25,49,0.33
2024-11-02 02:02:47,-4.0,24,83,0.41
2024-11-02 02:02:48,1.0,7,87,0.77
2024-11-02 02:02:49,-1.0,6,98,0.31
2024-11-02 02:02:50,-4.0,10,102,0.42
2024-11-02 02:02:51,3.0,18,82,0.29
2024-11-02 02:02:52,-1.0,7,125,0.56
2024-11-02 02:02:53,3.0,14,81,0.58
2024-11-02 02:02:54,-5.0,5,78,0.86
2024-11-02 02:02:55,-1.0,7,56,0.26
2024-11-02 02:02:56,4.0,8,85,0.88
2024-11-02 02:02:57,-3.0,24,44,0.23
2024-11-02 02:02:58,5.0,7,93,0.21
2024-11-02 02:02:59,-2.0,14,40,0.37
2024-11-02 02:03:00,0.0,16,115,0.82
2024-11-02 02:03:01,3.0,18,45,0.84
2024-11-02 02:03:02,4.0,19,63,0.21
2024-11-02 02:03:03,1.0,21,51,0.38
2024-11-02 02:03:04,-4.0,10,74,0.7
2024-11-02 02:03:05,-1.0,5,65,0.33
2024-11-02 02:03:06,-3.0,23,61,0.21
2024-11-02 02:03:07,3.0,5,60,0.85
2024-11-02 02:03:08,2.0,7,89,0.96
2024-11-02 02:03:09,-2.0,23,50,0.35
2024-11-02 02:03:10,-5.0,18,89,0.69
2024-11-02 02:03:11,-1.0,15,84,0.23
2024-11-02 02:03:12,1.0,6,57,0.94
2024-11-02 02:03:13,0.0,13,98,0.29
2024-11-02 02:03:14,-1.0,21,125,0.54
2024-11-02 02:03:15,-1.0,6,120,0.23
2024-11-02 02:03:16,-5.0,14,42,0.61
2024-11-02 02:03:17,1.0,18,95,0.78
2024-11-02 02:03:18,-5.0,24,108,0.71
2024-11-02 02:03:19,2.0,11,109,0.76
2024-11-02 02:03:20,5.0,17,65,0.24
2024-11-02 02:03:21,1.0,20,91,0.55
2024-11-02 02:03:22,-5.0,8,60,0.69
2024-11-02 02:03:23,2.0,25,129,0.85
2024-11-02 02:03:24,-5.0,16,88,0.27
2024-11-02 02:03:25,1.0,17,122,0.82
2024-11-02 02:03:26,1.0,14,83,0.83
2024-11-02 02:03:27,4.0,15,119,0.93
2024-11-02 02:03:28,-5.0,19,86,0.83
2024-11-02 02:03:29,-4.0,23,55,0.89
2024-11-02 02:03:30,-1.0,14,89,0.49
2024-11-02 02:03:31,-5.0,7,110,0.52
2024-11-02 02:03:32,1.0,24,57,0.85
2024-11-02 02:03:33,3.0,7,57,0.43
2024-11-02 02:03:34,-1.0,12,129,0.58
2024-11-02 02:03:35,4.0,21,67,0.2
2024-11-02 02:03:36,-4.0,25,96,0.22
2024-11-02 02:03:37,4.0,19,106,0.44
2024-11-02 02:03:38,4.0,25,116,0.55
2024-11-02 02:03:39,-4.0,24,129,0.94
2024-11-02 02:03:40,4.0,13,112,0.81
2024-11-02 02:03:41,4.0,22,128,0.38
2024-11-02 02:03:42,3.0,6,78,0.79
2024-11-02 02:03:43,5.0,7,119,0.64
2024-11-02 02:03:44,1.0,16,72,0.91
2024-11-02 02:03:45,2.0,17,67,0.29
2024-11-02 02:03:46,4.0,25,129,0.44
2024-11-02 02:03:47,2.0,15,42,0.29
2024-11-02 02:03:48,-1.0,11,100,0.51
2024-11-02 02:03:49,-1.0,21,130,0.78
2024-11-02 02:03:50,1.0,18,78,0.62
2024-11-02 02:03:51,-3.0,16,51,0.94
2024-11-02 02:03:52,-3.0,17,87,0.87
2024-11-02 02:03:53,-4.0,7,49,0.51
2024-11-02 02:03:54,-2.0,15,114,0.44
2024-11-02 02:03:55,3.0,10,108,0.36
2024-11-02 02:03:56,-1.0,15,66,0.62
2024-11-02 02:03:57,0.0,21,57,0.38
2024-11-02 02:03:58,-3.0,21,93,0.46
2024-11-02 02:03:59,-4.0,10,113,0.74
2024-11-02 02:04:00,0.0,8,72,0.93
2024-11-02 02:04:01,4.0,24,59,0.82
2024-11-02 02:04:02,0.0,6,120,0.64
2024-11-02 02:04:03,-3.0,16,97,0.22
2024-11-02 02:04:04,-5.0,13,78,0.57
2024-11-02 02:04:05,-5.0,16,68,0.38
2024-11-02 02:04:06,5.0,7,108,0.48
2024-11-02 02:04:07,-2.0,14,113,0.34
2024-11-02 02:04:08,-5.0,9,73,0.54
2024-11-02 02:04:09,-3.0,8,115,0.9
2024-11-02 02:04:10,-2.0,18,55,0.74
2024-11-02 02:04:11,1.0,6,120,0.8
2024-11-02 02:04:12,-5.0,8,50,0.55
2024-11-02 02:04:13,5.0,23,110,0.3
2024-11-02 02:04:14,-1.0,10,57,0.81
2024-11-02 02:04:15,-3.0,23,82,0.35
2024-11-02 02:04:16,-4.0,22,51,0.72
2024-11-02 02:04:17,5.0,23,76,0.27
2024-11-02 02:04:18,5.0,6,115,0.44
2024-11-02 02:04:19,-4.0,23,89,0.89
2024-11-02 02:04:20,-5.0,17,122,0.95
2024-11-02 02:04:21,4.0,10,56,0.64
2024-11-02 02:04:22,2.0,23,105,0.97
2024-11-02 02:04:23,-3.0,18,121,0.41
2024-11-02 02:04:24,0.0,22,78,0.71
2024-11-02 02:04:25,4.0,21,42,0.65
2024-11-02 02:04:26,3.0,16,125,0.65
2024-11-02 02:04:27,-2.0,9,102,0.59
2024-11-02 02:04:28,5.0,8,125,0.92
2024-11-02 02:04:29,1.0,16,79,0.56
2024-11-02 02:04:30,0.0,5,80,0.59
2024-11-02 02:04:31,-2.0,18,89,0.71
2024-11-02 02:04:32,3.0,15,71,0.5
2024-11-02 02:04:33,-5.0,7,87,0.53
2024-11-02 02:04:34,5.0,19,108,0.45
2024-11-02 02:04:35,4.0,16,105,0.83
2024-11-02 02:04:36,2.0,10,42,0.96
2024-11-02 02:04:37,-1.0,15,61,0.91
2024-11-02 02:04:38,0.0,15,108,0.25
2024-11-02 02:04:39,-5.0,23,50,0.5
2024-11-02 02:04:40,3.0,24,108,0.72
2024-11-02 02:04:41,-5.0,16,60,0.45
2024-11-02 02:04:42,2.0,9,88,0.53
2024-11-02 02:04:43,-2.0,16,117,0.76
2024-11-02 02:04:44,5.0,12,54,0.51
2024-11-02 02:04:45,2.0,24,130,0.97
2024-11-02 02:04:46,1.0,8,84,0.22
2024-11-02 02:04:47,-2.0,6,60,0.68
2024-11-02 02:04:48,-1.0,18,99,0.78
2024-11-02 02:04:49,-4.0,7,89,0.63
2024-11-02 02:04:50,-1.0,16,121,0.39
2024-11-02 02:04:51,1.0,15,64,0.77
2024-11-02 02:04:52,5.0,19,68,0.46
2024-11-02 02:04:53,0.0,15,121,0.3
2024-11-02 02:04:54,4.0,13,129,0.55
2024-11-02 02:04:55,-1.0,19,63,0.88
2024-11-02 02:04:56,0.0,24,66,0.55
2024-11-02 02:04:57,0.0,9,124,0.72
2024-11-02 02:04:58,-5.0,8,127,0.98
2024-11-02 02:04:59,4.0,13,53,0.22
2024-11-02 02:05:00,5.0,5,52,0.5
2024-11-02 02:05:01,2.0,14,130,0.4
2024-11-02 02:05:02,5.0,10,104,0.82
2024-11-02 02:05:03,2.0,8,66,0.73
2024-11-02 02:05:04,2.0,7,58,0.27
2024-11-02 02:05:05,-4.0,15,89,0.47
2024-11-02 02:05:06,5.0,14,120,0.77
2024-11-02 02:05:07,-2.0,24,97,0.81
2024-11-02 02:05:08,-4.0,9,66,0.43
2024-11-02 02:05:09,-5.0,7,111,1.0
2024-11-02 02:05:10,-4.0,19,76,0.93
2024-11-02 02:05:11,-3.0,16,116,0.88
2024-11-02 02:05:12,2.0,22,67,0.75
2024-11-02 02:05:13,-5.0,9,89,0.99
2024-11-02 02:05:14,-1.0,17,90,0.42
2024-11-02 02:05:15,3.0,11,81,0.39
2024-11-02 02:05:16,4.0,23,49,0.69
2024-11-02 02:05:17,2.0,10,89,0.56
2024-11-02 02:05:18,-2.0,20,92,0.83
2024-11-02 02:05:19,4.0,25,42,0.63
2024-11-02 02:05:20,0.0,11,89,0.93
2024-11-02 02:05:21,3.0,18,64,0.59
2024-11-02 02:05:22,3.0,19,115,0.29
2024-11-02 02:05:23,-3.0,12,78,0.26
2024-11-02 02:05:24,2.0,12,124,0.57
2024-11-02 02:05:25,0.0,18,84,0.59
2024-11-02 02:05:26,-4.0,15,61,0.26
2024-11-02 02:05:27,5.0,7,102,0.93
2024-11-02 02:05:28,0.0,9,85,0.22
2024-11-02 02:05:29,3.0,14,86,0.83
2024-11-02 02:05:30,1.0,8,61,0.44
2024-11-02 02:05:31,1.0,23,57,0.66
2024-11-02 02:05:32,-3.0,20,45,0.76
2024-11-02 02:05:33,-5.0,8,119,0.89
2024-11-02 02:05:34,-4.0,11,68,0.9
2024-11-02 02:05:35,-3.0,17,50,0.48
2024-11-02 02:05:36,1.0,14,89,0.69
2024-11-02 02:05:37,2.0,20,57,0.89
2024-11-02 02:05:38,-3.0,7,63,0.39
2024-11-02 02:05:39,3.0,16,89,0.38
2024-11-02 02:05:40,-4.0,16,53,0.73
2024-11-02 02:05:41,0.0,25,118,0.9
2024-11-02 02:05:42,3.0,20,104,0.74
2024-11-02 02:05:43,-3.0,9,111,0.47
2024-11-02 02:05:44,-3.0,18,50,0.91
2024-11-02 02:05:45,-5.0,13,102,0.65
2024-11-02 02:05:46,3.0,11,104,0.29
2024-11-02 02:05:47,-1.0,15,82,0.93
2024-11-02 02:05:48,-1.0,14,80,0.65
2024-11-02 02:05:49,5.0,20,114,0.8
2024-11-02 02:05:50,-4.0,11,106,0.5
2024-11-02 02:05:51,1.0,16,118,0.5
2024-11-02 02:05:52,1.0,18,71,0.75
2024-11-02 02:05:53,-1.0,11,69,0.21
2024-11-02 02:05:54,-5.0,15,128,0.87
2024-11-02 02:05:55,-3.0,23,80,0.67
2024-11-02 02:05:56,3.0,6,96,0.27
2024-11-02 02:05:57,-4.0,20,66,0.65
2024-11-02 02:05:58,-4.0,7,119,0.27
2024-11-02 02:05:59,-4.0,5,80,0.3
2024-11-02 02:06:00,-4.0,19,61,0.88
2024-11-02 02:06:01,-4.0,20,67,0.87
2024-11-02 02:06:02,-4.0,10,48,0.5
2024-11-02 02:06:03,-3.0,21,66,0.42
2024-11-02 02:06:04,-2.0,24,71,0.53
2024-11-02 02:06:05,-1.0,22,77,0.21
2024-11-02 02:06:06,-4.0,14,112,0.44
2024-11-02 02:06:07,2.0,11,57,0.98
2024-11-02 02:06:08,-3.0,5,102,0.52
2024-11-02 02:06:09,-1.0,16,95,0.8
2024-11-02 02:06:10,-4.0,23,86,0.69
2024-11-02 02:06:11,-5.0,22,125,0.79
2024-11-02 02:06:12,1.0,9,82,0.95
2024-11-02 02:06:13,4.0,22,99,0.5
2024-11-02 02:06:14,-5.0,15,69,0.95
2024-11-02 02:06:15,5.0,8,63,0.58
2024-11-02 02:06:16,1.0,8,75,0.42
2024-11-02 02:06:17,1.0,15,94,0.66
2024-11-02 02:06:18,0.0,19,59,0.85
2024-11-02 02:06:19,-4.0,23,101,0.76
2024-11-02 02:06:20,-5.0,6,58,0.25
2024-11-02 02:06:21,3.0,17,116,0.47
2024-11-02 02:06:22,-2.0,7,107,0.4
2024-11-02 02:06:23,2.0,6,56,0.59
2024-11-02 02:06:24,2.0,20,81,0.43
2024-11-02 02:06:25,-2.0,25,84,0.95
2024-11-02 02:06:26,3.0,19,125,0.38
2024-11-02 02:06:27,0.0,9,68,0.67
2024-11-02 02:06:28,2.0,19,83,0.34
2024-11-02 02:06:29,5.0,13,52,0.69
2024-11-02 02:06:30,5.0,24,95,0.56
2024-11-02 02:06:31,-3.0,20,82,0.95
2024-11-02 02:06:32,4.0,13,99,0.77
2024-11-02 02:06:33,-5.0,14,120,0.71
2024-11-02 02:06:34,5.0,15,63,0.3
2024-11-02 02:06:35,2.0,5,124,0.44
2024-11-02 02:06:36,-3.0,16,43,0.66
2024-11-02 02:06:37,3.0,7,98,0.31
2024-11-02 02:06:38,-5.0,16,73,0.68
2024-11-02 02:06:39,3.0,10,40,0.37
2024-11-02 02:06:40,4.0,14,77,0.53
2024-11-02 02:06:41,-1.0,6,73,0.47
2024-11-02 02:06:42,3.0,22,67,0.66
2024-11-02 02:06:43,5.0,8,68,0.43
2024-11-02 02:06:44,-4.0,18,71,0.81
2024-11-02 02:06:45,5.0,10,62,0.77
2024-11-02 02:06:46,0.0,9,51,0.78
2024-11-02 02:06:47,-1.0,23,56,0.94
2024-11-02 02:06:48,-4.0,21,127,0.32
2024-11-02 02:06:49,-3.0,17,42,0.46
2024-11-02 02:06:50,-5.0,16,44,0.57
2024-11-02 02:06:51,5.0,15,77,0.32
2024-11-02 02:06:52,3.0,5,98,0.66
2024-11-02 02:06:53,-5.0,20,60,0.22
2024-11-02 02:06:54,3.0,23,56,0.72
2024-11-02 02:06:55,-5.0,21,69,0.52
2024-11-02 02:06:56,-4.0,12,57,0.49
2024-11-02 02:06:57,-2.0,9,82,0.5
2024-11-02 02:06:58,2.0,19,51,0.24
2024-11-02 02:06:59,3.0,16,100,0.64
2024-11-02 02:07:00,-1.0,10,49,0.35
2024-11-02 02:07:01,-1.0,6,44,0.42
2024-11-02 02:07:02,-3.0,9,88,0.2
2024-11-02 02:07:03,2.0,22,130,0.34
2024-11-02 02:07:04,-1.0,24,127,0.36
2024-11-02 02:07:05,1.0,6,100,0.32
2024-11-02 02:07:06,-2.0,16,128,0.85
2024-11-02 02:07:07,4.0,22,41,0.96
2024-11-02 02:07:08,-1.0,23,94,0.73
2024-11-02 02:07:09,3.0,11,104,0.57
2024-11-02 02:07:10,-5.0,9,46,0.91
2024-11-02 02:07:11,1.0,16,86,0.93
2024-11-02 02:07:12,-5.0,9,89,0.85
2024-11-02 02:07:13,3.0,18,103,0.66
2024-11-02 02:07:14,-5.0,23,41,0.73
2024-11-02 02:07:15,-5.0,8,112,0.65
2024-11-02 02:07:16,1.0,24,63,0.77
2024-11-02 02:07:17,-2.0,18,114,0.43
2024-11-02 02:07:18,4.0,24,49,0.5
2024-11-02 02:07:19,-2.0,21,56,0.35
2024-11-02 02:07:20,3.0,5,129,0.68
2024-11-02 02:07:21,0.0,21,57,0.99
2024-11-02 02:07:22,-2.0,22,101,0.27
2024-11-02 02:07:23,-5.0,18,48,0.86
2024-11-02 02:07:24,1.0,22,80,0.48
2024-11-02 02:07:25,3.0,15,117,0.73
2024-11-02 02:07:26,2.0,17,68,0.36
2024-11-02 02:07:27,0.0,24,46,0.74
2024-11-02 02:07:28,-1.0,13,90,0.55
2024-11-02 02:07:29,-1.0,8,46,0.52
2024-11-02 02:07:30,2.0,18,101,0.59
2024-11-02 02:07:31,-4.0,7,98,0.36
2024-11-02 02:07:32,-1.0,8,128,0.98
2024-11-02 02:07:33,-5.0,9,73,0.58
2024-11-02 02:07:34,2.0,23,130,0.52
2024-11-02 02:07:35,1.0,21,74,0.61
2024-11-02 02:07:36,4.0,16,119,0.34
2024-11-02 02:07:37,-4.0,9,42,0.87
2024-11-02 02:07:38,-3.0,5,93,0.37
2024-11-02 02:07:39,-3.0,5,83,0.22
2024-11-02 02:07:40,-4.0,22,43,0.47
2024-11-02 02:07:41,-1.0,19,81,0.6
2024-11-02 02:07:42,4.0,23,100,0.49
2024-11-02 02:07:43,-5.0,8,69,0.51
2024-11-02 02:07:44,4.0,6,128,0.52
2024-11-02 02:07:45,4.0,16,66,0.54
2024-11-02 02:07:46,-5.0,22,46,0.23
2024-11-02 02:07:47,-3.0,25,119,0.3
2024-11-02 02:07:48,3.0,24,120,0.38
2024-11-02 02:07:49,5.0,5,41,0.91
2024-11-02 02:07:50,-1.0,18,44,0.58
2024-11-02 02:07:51,-5.0,11,130,0.5
2024-11-02 02:07:52,5.0,18,99,0.7
2024-11-02 02:07:53,-3.0,16,49,0.49
2024-11-02 02:07:54,3.0,7,110,0.78
2024-11-02 02:07:55,-4.0,23,97,0.83
2024-11-02 02:07:56,5.0,16,72,0.86
2024-11-02 02:07:57,-4.0,24,44,0.87
2024-11-02 02:07:58,1.0,13,51,0.58
2024-11-02 02:07:59,-2.0,6,92,0.64
2024-11-02 02:08:00,-2.0,14,47,0.68
2024-11-02 02:08:01,-1.0,8,77,0.33
2024-11-02 02:08:02,1.0,18,63,0.75
2024-11-02 02:08:03,5.0,23,48,0.21
2024-11-02 02:08:04,5.0,20,102,0.86
2024-11-02 02:08:05,-4.0,16,58,0.27
2024-11-02 02:08:06,5.0,10,128,0.37
2024-11-02 02:08:07,1.0,5,46,0.52
2024-11-02 02:08:08,-5.0,21,120,0.4
2024-11-02 02:08:09,4.0,7,50,0.6
2024-11-02 02:08:10,1.0,11,90,0.33
2024-11-02 02:08:11,-2.0,10,42,0.87
2024-11-02 02:08:12,-3.0,6,79,0.22
2024-11-02 02:08:13,-2.0,20,50,0.25
2024-11-02 02:08:14,5.0,10,72,0.29
2024-11-02 02:08:15,3.0,5,94,0.88
2024-11-02 02:08:16,2.0,5,40,0.21
2024-11-02 02:08:17,-3.0,14,97,0.25
2024-11-02 02:08:18,-3.0,10,62,0.74
2024-11-02 02:08:19,1.0,8,47,0.54
2024-11-02 02:08:20,1.0,12,86,0.87
2024-11-02 02:08:21,-3.0,22,84,0.54
2024-11-02 02:08:22,2.0,17,44,0.36
2024-11-02 02:08:23,-4.0,25,64,0.49
2024-11-02 02:08:24,-2.0,7,64,0.21
2024-11-02 02:08:25,4.0,8,98,0.93
2024-11-02 02:08:26,2.0,15,67,0.93
2024-11-02 02:08:27,-2.0,21,52,0.29
2024-11-02 02:08:28,-5.0,22,112,0.43
2024-11-02 02:08:29,2.0,6,94,0.52
2024-11-02 02:08:30,-2.0,23,72,0.53
2024-11-02 02:08:31,-1.0,21,75,0.55
2024-11-02 02:08:32,-1.0,16,57,0.57
2024-11-02 02:08:33,2.0,14,92,0.97
2024-11-02 02:08:34,-3.0,12,64,0.66
2024-11-02 02:08:35,-5.0,11,99,0.71
2024-11-02 02:08:36,1.0,18,49,0.83
2024-11-02 02:08:37,-1.0,24,103,0.45
2024-11-02 02:08:38,-4.0,12,83,0.6
2024-11-02 02:08:39,3.0,13,106,0.21
2024-11-02 02:08:40,-4.0,5,44,0.38
2024-11-02 02:08:41,1.0,14,89,0.4
2024-11-02 02:08:42,0.0,7,52,0.42
2024-11-02 02:08:43,-3.0,17,96,0.7
2024-11-02 02:08:44,-4.0,8,41,0.47
2024-11-02 02:08:45,2.0,13,58,0.56
2024-11-02 02:08:46,1.0,19,51,0.65
2024-11-02 02:08:47,-1.0,9,75,0.39
2024-11-02 02:08:48,1.0,25,125,0.54
2024-11-02 02:08:49,4.0,16,59,0.44
2024-11-02 02:08:50,-2.0,5,45,0.64
2024-11-02 02:08:51,4.0,15,42,1.0
2024-11-02 02:08:52,3.0,16,110,0.27
2024-11-02 02:08:53,-1.0,19,61,0.81
2024-11-02 02:08:54,0.0,8,66,0.79
2024-11-02 02:08:55,2.0,6,65,0.38
2024-11-02 02:08:56,4.0,20,114,0.78
2024-11-02 02:08:57,3.0,22,55,0.52
2024-11-02 02:08:58,2.0,8,48,0.86
2024-11-02 02:08:59,-2.0,23,78,0.28
2024-11-02 02:09:00,-4.0,9,70,0.26
2024-11-02 02:09:01,0.0,15,78,0.37
2024-11-02 02:09:02,1.0,18,91,0.31
2024-11-02 02:09:03,0.0,9,105,0.53
2024-11-02 02:09:04,-5.0,19,116,0.4
2024-11-02 02:09:05,0.0,10,64,0.53
2024-11-02 02:09:06,3.0,5,45,0.29
2024-11-02 02:09:07,5.0,23,122,0.77
2024-11-02 02:09:08,-3.0,25,50,0.51
2024-11-02 02:09:09,5.0,25,114,0.96
2024-11-02 02:09:10,1.0,8,91,0.99
2024-11-02 02:09:11,-3.0,24,79,0.75
2024-11-02 02:09:12,-4.0,7,112,0.58
2024-11-02 02:09:13,-1.0,17,94,0.56
2024-11-02 02:09:14,-2.0,8,110,0.38
2024-11-02 02:09:15,1.0,12,52,0.42
